Timestamp,Data
1970-01-01 00:00:00.001770,59.66
1970-01-01 00:00:00.001800,59.66
1970-01-01 00:00:00.001830,59.66
1970-01-01 00:00:00.001860,59.66
1970-01-01 00:00:00.001890,59.66
1970-01-01 00:00:00.001920,59.66
1970-01-01 00:00:00.001950,59.66
1970-01-01 00:00:00.001980,59.66
1970-01-01 00:00:00.002010,59.66
1970-01-01 00:00:00.002040,59.66
1970-01-01 00:00:00.002070,59.66
1970-01-01 00:00:00.002100,59.66
1970-01-01 00:00:00.002130,59.66
1970-01-01 00:00:00.002160,59.66
1970-01-01 00:00:00.002190,59.66
1970-01-01 00:00:00.002220,59.66
1970-01-01 00:00:00.002250,59.66
1970-01-01 00:00:00.002280,59.66
1970-01-01 00:00:00.002310,59.66
1970-01-01 00:00:00.002340,59.66
1970-01-01 00:00:00.002370,59.66
1970-01-01 00:00:00.002400,59.66
1970-01-01 00:00:00.002430,59.66
1970-01-01 00:00:00.002460,59.66
1970-01-01 00:00:00.002490,59.66
1970-01-01 00:00:00.002520,59.66
1970-01-01 00:00:00.002550,59.66
1970-01-01 00:00:00.002580,59.66
1970-01-01 00:00:00.002610,59.66
1970-01-01 00:00:00.002640,59.66
1970-01-01 00:00:00.002670,59.66
1970-01-01 00:00:00.002700,59.66
1970-01-01 00:00:00.002730,59.66
1970-01-01 00:00:00.002760,59.66
1970-01-01 00:00:00.002790,59.66
1970-01-01 00:00:00.002820,59.66
1970-01-01 00:00:00.002850,59.66
1970-01-01 00:00:00.002880,59.66
1970-01-01 00:00:00.002910,59.66
1970-01-01 00:00:00.002940,59.66
1970-01-01 00:00:00.002970,59.66
1970-01-01 00:00:00.003000,59.66
1970-01-01 00:00:00.003030,59.66
1970-01-01 00:00:00.003060,59.66
1970-01-01 00:00:00.003090,59.66
1970-01-01 00:00:00.003120,59.66
1970-01-01 00:00:00.003150,59.66
1970-01-01 00:00:00.003180,59.66
1970-01-01 00:00:00.003210,59.66
1970-01-01 00:00:00.003240,59.66
1970-01-01 00:00:00.003270,59.66
1970-01-01 00:00:00.003300,59.66
1970-01-01 00:00:00.003330,59.66
1970-01-01 00:00:00.003360,59.66
1970-01-01 00:00:00.003390,59.66
1970-01-01 00:00:00.003420,59.66
1970-01-01 00:00:00.003450,59.66
1970-01-01 00:00:00.003480,59.66
1970-01-01 00:00:00.003510,59.66
1970-01-01 00:00:00.003540,59.66
1970-01-01 00:00:00.003570,59.66
1970-01-01 00:00:00.003600,59.66
1970-01-01 00:00:00.003630,59.66
1970-01-01 00:00:00.003660,59.66
1970-01-01 00:00:00.003690,59.66
1970-01-01 00:00:00.003720,59.66
1970-01-01 00:00:00.003750,59.66
1970-01-01 00:00:00.003780,59.66
1970-01-01 00:00:00.003810,59.66
1970-01-01 00:00:00.003840,59.66
1970-01-01 00:00:00.003870,59.66
1970-01-01 00:00:00.003900,59.66
1970-01-01 00:00:00.003930,59.66
1970-01-01 00:00:00.003960,59.66
1970-01-01 00:00:00.003990,59.66
1970-01-01 00:00:00.004020,59.66
1970-01-01 00:00:00.004050,59.66
1970-01-01 00:00:00.004080,59.66
1970-01-01 00:00:00.004110,59.66
1970-01-01 00:00:00.004140,59.66
1970-01-01 00:00:00.004170,59.66
1970-01-01 00:00:00.004200,59.66
1970-01-01 00:00:00.004230,59.66
1970-01-01 00:00:00.004260,59.66
1970-01-01 00:00:00.004290,59.66
1970-01-01 00:00:00.004320,59.66
1970-01-01 00:00:00.004350,59.66
1970-01-01 00:00:00.004380,59.66
1970-01-01 00:00:00.004410,59.66
1970-01-01 00:00:00.004440,59.66
1970-01-01 00:00:00.004470,59.66
1970-01-01 00:00:00.004500,59.66
1970-01-01 00:00:00.004530,59.66
1970-01-01 00:00:00.004560,59.66
1970-01-01 00:00:00.004590,59.66
1970-01-01 00:00:00.004620,59.66
1970-01-01 00:00:00.004650,59.66
1970-01-01 00:00:00.004680,59.66
1970-01-01 00:00:00.004710,59.66
1970-01-01 00:00:00.004740,59.66
1970-01-01 00:00:00.004770,59.66
1970-01-01 00:00:00.004800,59.66
1970-01-01 00:00:00.004830,59.66
1970-01-01 00:00:00.004860,59.66
1970-01-01 00:00:00.004890,59.66
1970-01-01 00:00:00.004920,59.66
1970-01-01 00:00:00.004950,59.66
1970-01-01 00:00:00.004980,59.66
1970-01-01 00:00:00.005010,59.66
1970-01-01 00:00:00.005040,59.66
1970-01-01 00:00:00.005070,59.66
1970-01-01 00:00:00.005100,59.66
1970-01-01 00:00:00.005130,59.66
1970-01-01 00:00:00.005160,59.66
1970-01-01 00:00:00.005190,59.66
1970-01-01 00:00:00.005220,59.66
1970-01-01 00:00:00.005250,59.66
1970-01-01 00:00:00.005280,59.66
1970-01-01 00:00:00.005310,59.66
1970-01-01 00:00:00.005340,59.66
1970-01-01 00:00:00.005370,59.66
1970-01-01 00:00:00.005400,59.66
1970-01-01 00:00:00.005430,59.66
1970-01-01 00:00:00.005460,59.66
1970-01-01 00:00:00.005490,59.66
1970-01-01 00:00:00.005520,59.66
1970-01-01 00:00:00.005550,59.66
1970-01-01 00:00:00.005580,59.66
1970-01-01 00:00:00.005610,59.66
1970-01-01 00:00:00.005640,59.66
1970-01-01 00:00:00.005670,59.66
1970-01-01 00:00:00.005700,59.66
1970-01-01 00:00:00.005730,59.66
1970-01-01 00:00:00.005760,59.66
1970-01-01 00:00:00.005790,59.66
1970-01-01 00:00:00.005820,59.66
1970-01-01 00:00:00.005850,59.66
1970-01-01 00:00:00.005880,59.66
1970-01-01 00:00:00.005910,59.66
1970-01-01 00:00:00.005940,59.66
1970-01-01 00:00:00.005970,59.66
1970-01-01 00:00:00.006000,59.66
1970-01-01 00:00:00.006030,59.66
1970-01-01 00:00:00.006060,59.66
1970-01-01 00:00:00.006090,59.66
1970-01-01 00:00:00.006120,59.66
1970-01-01 00:00:00.006150,59.66
1970-01-01 00:00:00.006180,59.66
1970-01-01 00:00:00.006210,59.66
1970-01-01 00:00:00.006240,59.66
1970-01-01 00:00:00.006270,59.66
1970-01-01 00:00:00.006300,59.66
1970-01-01 00:00:00.006330,59.66
1970-01-01 00:00:00.006360,59.66
1970-01-01 00:00:00.006390,59.66
1970-01-01 00:00:00.006420,59.66
1970-01-01 00:00:00.006450,59.66
1970-01-01 00:00:00.006480,59.66
1970-01-01 00:00:00.006510,59.66
1970-01-01 00:00:00.006540,59.66
1970-01-01 00:00:00.006570,59.66
1970-01-01 00:00:00.006600,59.66
1970-01-01 00:00:00.006630,59.66
1970-01-01 00:00:00.006660,59.66
1970-01-01 00:00:00.006690,59.66
1970-01-01 00:00:00.006720,59.66
1970-01-01 00:00:00.006750,59.66
1970-01-01 00:00:00.006780,59.66
1970-01-01 00:00:00.006810,59.66
1970-01-01 00:00:00.006840,59.66
1970-01-01 00:00:00.006870,59.66
1970-01-01 00:00:00.006900,59.66
1970-01-01 00:00:00.006930,59.66
1970-01-01 00:00:00.006960,59.66
1970-01-01 00:00:00.006990,59.66
1970-01-01 00:00:00.007020,59.66
1970-01-01 00:00:00.007050,59.66
1970-01-01 00:00:00.007080,59.66
1970-01-01 00:00:00.007110,59.66
1970-01-01 00:00:00.007140,59.66
1970-01-01 00:00:00.007170,59.66
1970-01-01 00:00:00.007200,59.66
1970-01-01 00:00:00.007230,59.66
1970-01-01 00:00:00.007260,59.66
1970-01-01 00:00:00.007290,59.66
1970-01-01 00:00:00.007320,59.66
1970-01-01 00:00:00.007350,59.66
1970-01-01 00:00:00.007380,59.66
1970-01-01 00:00:00.007410,59.66
1970-01-01 00:00:00.007440,59.66
1970-01-01 00:00:00.007470,59.66
1970-01-01 00:00:00.007500,59.66
1970-01-01 00:00:00.007530,59.66
1970-01-01 00:00:00.007560,59.66
1970-01-01 00:00:00.007590,59.66
1970-01-01 00:00:00.007620,59.66
1970-01-01 00:00:00.007650,59.66
1970-01-01 00:00:00.007680,59.66
1970-01-01 00:00:00.007710,59.66
1970-01-01 00:00:00.007740,59.66
1970-01-01 00:00:00.007770,59.66
1970-01-01 00:00:00.007800,59.66
1970-01-01 00:00:00.007830,59.66
1970-01-01 00:00:00.007860,59.66
1970-01-01 00:00:00.007890,59.66
1970-01-01 00:00:00.007920,59.66
1970-01-01 00:00:00.007950,59.66
1970-01-01 00:00:00.007980,59.66
1970-01-01 00:00:00.008010,59.66
1970-01-01 00:00:00.008040,59.66
1970-01-01 00:00:00.008070,59.66
1970-01-01 00:00:00.008100,59.66
1970-01-01 00:00:00.008130,59.66
1970-01-01 00:00:00.008160,59.66
1970-01-01 00:00:00.008190,59.66
1970-01-01 00:00:00.008220,59.66
1970-01-01 00:00:00.008250,59.66
1970-01-01 00:00:00.008280,59.66
1970-01-01 00:00:00.008310,59.66
1970-01-01 00:00:00.008340,59.66
1970-01-01 00:00:00.008370,59.66
1970-01-01 00:00:00.008400,59.66
1970-01-01 00:00:00.008430,59.66
1970-01-01 00:00:00.008460,59.66
1970-01-01 00:00:00.008490,59.66
1970-01-01 00:00:00.008520,59.66
1970-01-01 00:00:00.008550,59.66
1970-01-01 00:00:00.008580,59.66
1970-01-01 00:00:00.008610,59.66
1970-01-01 00:00:00.008640,59.66
1970-01-01 00:00:00.008670,59.66
1970-01-01 00:00:00.008700,59.66
1970-01-01 00:00:00.008730,59.66
1970-01-01 00:00:00.008760,59.66
1970-01-01 00:00:00.008790,59.66
1970-01-01 00:00:00.008820,59.66
1970-01-01 00:00:00.008850,59.66
1970-01-01 00:00:00.008880,59.66
1970-01-01 00:00:00.008910,59.66
1970-01-01 00:00:00.008940,59.66
1970-01-01 00:00:00.008970,59.66
1970-01-01 00:00:00.009000,59.66
1970-01-01 00:00:00.009030,59.66
1970-01-01 00:00:00.009060,59.66
1970-01-01 00:00:00.009090,59.66
1970-01-01 00:00:00.009120,59.66
1970-01-01 00:00:00.009150,59.66
1970-01-01 00:00:00.009180,59.66
1970-01-01 00:00:00.009210,59.66
1970-01-01 00:00:00.009240,59.66
1970-01-01 00:00:00.009270,59.66
1970-01-01 00:00:00.009300,59.66
1970-01-01 00:00:00.009330,59.66
1970-01-01 00:00:00.009360,59.66
1970-01-01 00:00:00.009390,59.66
1970-01-01 00:00:00.009420,59.66
1970-01-01 00:00:00.009450,59.66
1970-01-01 00:00:00.009480,59.66
1970-01-01 00:00:00.009510,59.66
1970-01-01 00:00:00.009540,59.66
1970-01-01 00:00:00.009570,59.66
1970-01-01 00:00:00.009600,59.66
1970-01-01 00:00:00.009630,59.66
1970-01-01 00:00:00.009660,59.66
1970-01-01 00:00:00.009690,59.66
1970-01-01 00:00:00.009720,59.66
1970-01-01 00:00:00.009750,59.66
1970-01-01 00:00:00.009780,59.66
1970-01-01 00:00:00.009810,59.66
1970-01-01 00:00:00.009840,59.66
1970-01-01 00:00:00.009870,59.66
1970-01-01 00:00:00.009900,59.66
1970-01-01 00:00:00.009930,59.66
1970-01-01 00:00:00.009960,59.66
1970-01-01 00:00:00.009990,59.66
1970-01-01 00:00:00.010020,59.66
1970-01-01 00:00:00.010050,59.66
1970-01-01 00:00:00.010080,59.66
1970-01-01 00:00:00.010110,59.66
1970-01-01 00:00:00.010140,59.66
1970-01-01 00:00:00.010170,59.66
1970-01-01 00:00:00.010200,59.66
1970-01-01 00:00:00.010230,59.66
1970-01-01 00:00:00.010260,59.66
1970-01-01 00:00:00.010290,59.66
1970-01-01 00:00:00.010320,59.66
1970-01-01 00:00:00.010350,59.66
1970-01-01 00:00:00.010380,59.66
1970-01-01 00:00:00.010410,59.66
1970-01-01 00:00:00.010440,59.66
1970-01-01 00:00:00.010470,59.66
1970-01-01 00:00:00.010500,59.66
1970-01-01 00:00:00.010530,59.66
1970-01-01 00:00:00.010560,59.66
1970-01-01 00:00:00.010590,59.66
1970-01-01 00:00:00.010620,59.66
1970-01-01 00:00:00.010650,59.66
1970-01-01 00:00:00.010680,59.66
1970-01-01 00:00:00.010710,59.66
1970-01-01 00:00:00.010740,59.66
1970-01-01 00:00:00.010770,59.66
1970-01-01 00:00:00.010800,59.66
1970-01-01 00:00:00.010830,59.66
1970-01-01 00:00:00.010860,59.66
1970-01-01 00:00:00.010890,59.66
1970-01-01 00:00:00.010920,59.66
1970-01-01 00:00:00.010950,59.66
1970-01-01 00:00:00.010980,59.66
1970-01-01 00:00:00.011010,59.66
1970-01-01 00:00:00.011040,59.66
1970-01-01 00:00:00.011070,59.66
1970-01-01 00:00:00.011100,59.66
1970-01-01 00:00:00.011130,59.66
1970-01-01 00:00:00.011160,59.66
1970-01-01 00:00:00.011190,59.66
1970-01-01 00:00:00.011220,59.66
1970-01-01 00:00:00.011250,59.66
1970-01-01 00:00:00.011280,59.66
1970-01-01 00:00:00.011310,59.66
1970-01-01 00:00:00.011340,59.66
1970-01-01 00:00:00.011370,59.66
1970-01-01 00:00:00.011400,59.66
1970-01-01 00:00:00.011430,59.66
1970-01-01 00:00:00.011460,59.66
1970-01-01 00:00:00.011490,59.66
1970-01-01 00:00:00.011520,59.66
1970-01-01 00:00:00.011550,59.66
1970-01-01 00:00:00.011580,59.66
1970-01-01 00:00:00.011610,59.66
1970-01-01 00:00:00.011640,59.66
1970-01-01 00:00:00.011670,59.66
1970-01-01 00:00:00.011700,59.66
1970-01-01 00:00:00.011730,59.66
1970-01-01 00:00:00.011760,59.66
1970-01-01 00:00:00.011790,59.66
1970-01-01 00:00:00.011820,59.66
1970-01-01 00:00:00.011850,59.66
1970-01-01 00:00:00.011880,59.66
1970-01-01 00:00:00.011910,59.66
1970-01-01 00:00:00.011940,59.66
1970-01-01 00:00:00.011970,59.66
1970-01-01 00:00:00.012000,59.66
1970-01-01 00:00:00.012030,59.66
1970-01-01 00:00:00.012060,59.66
1970-01-01 00:00:00.012090,59.66
1970-01-01 00:00:00.012120,59.66
1970-01-01 00:00:00.012150,59.66
1970-01-01 00:00:00.012180,59.66
1970-01-01 00:00:00.012210,59.66
1970-01-01 00:00:00.012240,59.66
1970-01-01 00:00:00.012270,59.66
1970-01-01 00:00:00.012300,59.66
1970-01-01 00:00:00.012330,59.66
1970-01-01 00:00:00.012360,59.66
1970-01-01 00:00:00.012390,59.66
1970-01-01 00:00:00.012420,59.66
1970-01-01 00:00:00.012450,59.66
1970-01-01 00:00:00.012480,59.66
1970-01-01 00:00:00.012510,59.66
1970-01-01 00:00:00.012540,59.66
1970-01-01 00:00:00.012570,59.66
1970-01-01 00:00:00.012600,59.66
1970-01-01 00:00:00.012630,59.66
1970-01-01 00:00:00.012660,59.66
1970-01-01 00:00:00.012690,59.66
1970-01-01 00:00:00.012720,59.66
1970-01-01 00:00:00.012750,59.66
1970-01-01 00:00:00.012780,59.66
1970-01-01 00:00:00.012810,59.66
1970-01-01 00:00:00.012840,59.66
1970-01-01 00:00:00.012870,59.66
1970-01-01 00:00:00.012900,59.66
1970-01-01 00:00:00.012930,59.66
1970-01-01 00:00:00.012960,59.66
1970-01-01 00:00:00.012990,59.66
1970-01-01 00:00:00.013020,59.66
1970-01-01 00:00:00.013050,59.66
1970-01-01 00:00:00.013080,59.66
1970-01-01 00:00:00.013110,59.66
1970-01-01 00:00:00.013140,59.66
1970-01-01 00:00:00.013170,59.66
1970-01-01 00:00:00.013200,59.66
1970-01-01 00:00:00.013230,59.66
1970-01-01 00:00:00.013260,59.66
1970-01-01 00:00:00.013290,59.66
1970-01-01 00:00:00.013320,59.66
1970-01-01 00:00:00.013350,59.66
1970-01-01 00:00:00.013380,59.66
1970-01-01 00:00:00.013410,59.66
1970-01-01 00:00:00.013440,59.66
1970-01-01 00:00:00.013470,59.66
1970-01-01 00:00:00.013500,59.66
1970-01-01 00:00:00.013530,59.66
1970-01-01 00:00:00.013560,59.66
1970-01-01 00:00:00.013590,59.66
1970-01-01 00:00:00.013620,59.66
1970-01-01 00:00:00.013650,59.66
1970-01-01 00:00:00.013680,59.66
1970-01-01 00:00:00.013710,59.66
1970-01-01 00:00:00.013740,59.66
1970-01-01 00:00:00.013770,59.66
1970-01-01 00:00:00.013800,59.66
1970-01-01 00:00:00.013830,59.66
1970-01-01 00:00:00.013860,59.66
1970-01-01 00:00:00.013890,59.66
1970-01-01 00:00:00.013920,59.66
1970-01-01 00:00:00.013950,59.66
1970-01-01 00:00:00.013980,59.66
1970-01-01 00:00:00.014010,59.66
1970-01-01 00:00:00.014040,59.66
1970-01-01 00:00:00.014070,59.66
1970-01-01 00:00:00.014100,59.66
1970-01-01 00:00:00.014130,59.66
1970-01-01 00:00:00.014160,59.66
1970-01-01 00:00:00.014190,59.66
1970-01-01 00:00:00.014220,59.66
1970-01-01 00:00:00.014250,59.66
1970-01-01 00:00:00.014280,59.66
1970-01-01 00:00:00.014310,59.66
1970-01-01 00:00:00.014340,59.66
1970-01-01 00:00:00.014370,59.66
1970-01-01 00:00:00.014400,59.66
1970-01-01 00:00:00.014430,59.66
1970-01-01 00:00:00.014460,59.66
1970-01-01 00:00:00.014490,59.66
1970-01-01 00:00:00.014520,59.66
1970-01-01 00:00:00.014550,59.66
1970-01-01 00:00:00.014580,59.66
1970-01-01 00:00:00.014610,59.66
1970-01-01 00:00:00.014640,59.66
1970-01-01 00:00:00.014670,59.66
1970-01-01 00:00:00.014700,59.66
1970-01-01 00:00:00.014730,59.66
1970-01-01 00:00:00.014760,59.66
1970-01-01 00:00:00.014790,59.66
1970-01-01 00:00:00.014820,59.66
1970-01-01 00:00:00.014850,59.66
1970-01-01 00:00:00.014880,59.66
1970-01-01 00:00:00.014910,59.66
1970-01-01 00:00:00.014940,59.66
1970-01-01 00:00:00.014970,59.66
1970-01-01 00:00:00.015000,59.66
1970-01-01 00:00:00.015030,59.66
1970-01-01 00:00:00.015060,59.66
1970-01-01 00:00:00.015090,59.66
1970-01-01 00:00:00.015120,59.66
1970-01-01 00:00:00.015150,59.66
1970-01-01 00:00:00.015180,59.66
1970-01-01 00:00:00.015210,59.66
1970-01-01 00:00:00.015240,59.66
1970-01-01 00:00:00.015270,59.66
1970-01-01 00:00:00.015300,59.66
1970-01-01 00:00:00.015330,59.66
1970-01-01 00:00:00.015360,59.66
1970-01-01 00:00:00.015390,59.66
1970-01-01 00:00:00.015420,59.66
1970-01-01 00:00:00.015450,59.66
1970-01-01 00:00:00.015480,59.66
1970-01-01 00:00:00.015510,59.66
1970-01-01 00:00:00.015540,59.66
1970-01-01 00:00:00.015570,59.66
1970-01-01 00:00:00.015600,59.66
1970-01-01 00:00:00.015630,59.66
1970-01-01 00:00:00.015660,59.66
1970-01-01 00:00:00.015690,59.66
1970-01-01 00:00:00.015720,59.66
1970-01-01 00:00:00.015750,59.66
1970-01-01 00:00:00.015780,59.66
1970-01-01 00:00:00.015810,59.66
1970-01-01 00:00:00.015840,59.66
1970-01-01 00:00:00.015870,59.66
1970-01-01 00:00:00.015900,59.66
1970-01-01 00:00:00.015930,59.66
1970-01-01 00:00:00.015960,59.66
1970-01-01 00:00:00.015990,59.66
1970-01-01 00:00:00.016020,59.66
1970-01-01 00:00:00.016050,59.66
1970-01-01 00:00:00.016080,59.66
1970-01-01 00:00:00.016110,59.66
1970-01-01 00:00:00.016140,59.66
1970-01-01 00:00:00.016170,59.66
1970-01-01 00:00:00.016200,59.66
1970-01-01 00:00:00.016230,59.66
1970-01-01 00:00:00.016260,59.66
1970-01-01 00:00:00.016290,59.66
1970-01-01 00:00:00.016320,59.66
1970-01-01 00:00:00.016350,59.66
1970-01-01 00:00:00.016380,59.66
1970-01-01 00:00:00.016410,59.66
1970-01-01 00:00:00.016440,59.66
1970-01-01 00:00:00.016470,59.66
1970-01-01 00:00:00.016500,59.66
1970-01-01 00:00:00.016530,59.66
1970-01-01 00:00:00.016560,59.66
1970-01-01 00:00:00.016590,59.66
1970-01-01 00:00:00.016620,59.66
1970-01-01 00:00:00.016650,59.66
1970-01-01 00:00:00.016680,59.66
1970-01-01 00:00:00.016710,59.66
1970-01-01 00:00:00.016740,59.66
1970-01-01 00:00:00.016770,59.66
1970-01-01 00:00:00.016800,59.66
1970-01-01 00:00:00.016830,59.66
1970-01-01 00:00:00.016860,59.66
1970-01-01 00:00:00.016890,59.66
1970-01-01 00:00:00.016920,59.66
1970-01-01 00:00:00.016950,59.66
1970-01-01 00:00:00.016980,59.66
1970-01-01 00:00:00.017010,59.66
1970-01-01 00:00:00.017040,59.66
1970-01-01 00:00:00.017070,59.66
1970-01-01 00:00:00.017100,59.66
1970-01-01 00:00:00.017130,59.66
1970-01-01 00:00:00.017160,59.66
1970-01-01 00:00:00.017190,59.66
1970-01-01 00:00:00.017220,59.66
1970-01-01 00:00:00.017250,59.66
1970-01-01 00:00:00.017280,59.66
1970-01-01 00:00:00.017310,59.66
1970-01-01 00:00:00.017340,59.66
1970-01-01 00:00:00.017370,59.66
1970-01-01 00:00:00.017400,59.66
1970-01-01 00:00:00.017430,59.66
1970-01-01 00:00:00.017460,59.66
1970-01-01 00:00:00.017490,59.66
1970-01-01 00:00:00.017520,59.66
1970-01-01 00:00:00.017550,59.66
1970-01-01 00:00:00.017580,59.66
1970-01-01 00:00:00.017610,59.66
1970-01-01 00:00:00.017640,59.66
1970-01-01 00:00:00.017670,59.66
1970-01-01 00:00:00.017700,59.66
1970-01-01 00:00:00.017730,59.66
1970-01-01 00:00:00.017760,59.66
1970-01-01 00:00:00.017790,59.66
1970-01-01 00:00:00.017820,59.66
1970-01-01 00:00:00.017850,59.66
1970-01-01 00:00:00.017880,59.66
1970-01-01 00:00:00.017910,59.66
1970-01-01 00:00:00.017940,59.66
1970-01-01 00:00:00.017970,59.66
1970-01-01 00:00:00.018000,59.66
1970-01-01 00:00:00.018030,59.66
1970-01-01 00:00:00.018060,59.66
1970-01-01 00:00:00.018090,59.66
1970-01-01 00:00:00.018120,59.66
1970-01-01 00:00:00.018150,59.66
1970-01-01 00:00:00.018180,59.66
1970-01-01 00:00:00.018210,59.66
1970-01-01 00:00:00.018240,59.66
1970-01-01 00:00:00.018270,59.66
1970-01-01 00:00:00.018300,59.66
1970-01-01 00:00:00.018330,59.66
1970-01-01 00:00:00.018360,59.66
1970-01-01 00:00:00.018390,59.66
1970-01-01 00:00:00.018420,59.66
1970-01-01 00:00:00.018450,59.66
1970-01-01 00:00:00.018480,59.66
1970-01-01 00:00:00.018510,59.66
1970-01-01 00:00:00.018540,59.66
1970-01-01 00:00:00.018570,59.66
1970-01-01 00:00:00.018600,59.66
1970-01-01 00:00:00.018630,59.66
1970-01-01 00:00:00.018660,59.66
1970-01-01 00:00:00.018690,59.66
1970-01-01 00:00:00.018720,59.66
1970-01-01 00:00:00.018750,59.66
1970-01-01 00:00:00.018780,59.66
1970-01-01 00:00:00.018810,59.66
1970-01-01 00:00:00.018840,59.66
1970-01-01 00:00:00.018870,59.66
1970-01-01 00:00:00.018900,59.66
1970-01-01 00:00:00.018930,59.66
1970-01-01 00:00:00.018960,59.66
1970-01-01 00:00:00.018990,59.66
1970-01-01 00:00:00.019020,59.66
1970-01-01 00:00:00.019050,59.66
1970-01-01 00:00:00.019080,59.66
1970-01-01 00:00:00.019110,59.66
1970-01-01 00:00:00.019140,59.66
1970-01-01 00:00:00.019170,59.66
1970-01-01 00:00:00.019200,59.66
1970-01-01 00:00:00.019230,59.66
1970-01-01 00:00:00.019260,59.66
1970-01-01 00:00:00.019290,59.66
1970-01-01 00:00:00.019320,59.66
1970-01-01 00:00:00.019350,59.66
1970-01-01 00:00:00.019380,59.66
1970-01-01 00:00:00.019410,59.66
1970-01-01 00:00:00.019440,59.66
1970-01-01 00:00:00.019470,59.66
1970-01-01 00:00:00.019500,59.66
1970-01-01 00:00:00.019530,59.66
1970-01-01 00:00:00.019560,59.66
1970-01-01 00:00:00.019590,59.66
1970-01-01 00:00:00.019620,59.66
1970-01-01 00:00:00.019650,59.66
1970-01-01 00:00:00.019680,59.66
1970-01-01 00:00:00.019710,59.66
1970-01-01 00:00:00.019740,59.66
1970-01-01 00:00:00.019770,59.66
1970-01-01 00:00:00.019800,59.66
1970-01-01 00:00:00.019830,59.66
1970-01-01 00:00:00.019860,59.66
1970-01-01 00:00:00.019890,59.66
1970-01-01 00:00:00.019920,59.66
1970-01-01 00:00:00.019950,59.66
1970-01-01 00:00:00.019980,59.66
1970-01-01 00:00:00.020010,59.66
1970-01-01 00:00:00.020040,59.66
1970-01-01 00:00:00.020070,59.66
1970-01-01 00:00:00.020100,59.66
1970-01-01 00:00:00.020130,59.66
1970-01-01 00:00:00.020160,59.66
1970-01-01 00:00:00.020190,59.66
1970-01-01 00:00:00.020220,59.66
1970-01-01 00:00:00.020250,59.66
1970-01-01 00:00:00.020280,59.66
1970-01-01 00:00:00.020310,59.66
1970-01-01 00:00:00.020340,59.66
1970-01-01 00:00:00.020370,59.66
1970-01-01 00:00:00.020400,59.66
1970-01-01 00:00:00.020430,59.66
1970-01-01 00:00:00.020460,59.66
1970-01-01 00:00:00.020490,59.66
1970-01-01 00:00:00.020520,59.66
1970-01-01 00:00:00.020550,59.66
1970-01-01 00:00:00.020580,59.66
1970-01-01 00:00:00.020610,59.66
1970-01-01 00:00:00.020640,59.66
1970-01-01 00:00:00.020670,59.66
1970-01-01 00:00:00.020700,59.66
1970-01-01 00:00:00.020730,59.66
1970-01-01 00:00:00.020760,59.66
1970-01-01 00:00:00.020790,59.66
1970-01-01 00:00:00.020820,59.66
1970-01-01 00:00:00.020850,59.66
1970-01-01 00:00:00.020880,59.66
1970-01-01 00:00:00.020910,59.66
1970-01-01 00:00:00.020940,59.66
